category;category_title;path;id;filename;caption;order
faces;Развёртки;faces;57;2023_05_18_Tatarskaya_Aisha_front_ortho_id57.jpg;надпись 254;1
faces;Развёртки;faces;58;2023_07_20_Panovka_back_dem_id58.jpg;надпись 255;4
faces;Развёртки;faces;58;2023_07_20_Panovka_back_ortho_id58.jpg;надпись 256;3
faces;Развёртки;faces;58;2023_07_20_Panovka_front_dem_id58.jpg;надпись 257;2
faces;Развёртки;faces;58;2023_07_20_Panovka_front_ortho_id58.jpg;надпись 258;1
faces;Развёртки;faces;62;2023_07_20_Tatarskoe_Hodyashevo_1_front_dem_id62.jpg;надпись 259;2
faces;Развёртки;faces;62;2023_07_20_Tatarskoe_Hodyashevo_1_front_ortho_id62.jpg;надпись 260;1
faces;Развёртки;faces;61;2023_07_20_Tatarskoe_Hodyashevo_2_back_dem_id61.jpg;надпись 261;4
faces;Развёртки;faces;61;2023_07_20_Tatarskoe_Hodyashevo_2_back_ortho_id61.jpg;надпись 262;3
faces;Развёртки;faces;61;2023_07_20_Tatarskoe_Hodyashevo_2_front_dem_id61.jpg;надпись 263;2
faces;Развёртки;faces;61;2023_07_20_Tatarskoe_Hodyashevo_2_front_ortho_id61.jpg;надпись 264;1
faces;Развёртки;faces;60;2023_07_20_Tatarskoe_Hodyashevo_3_left_dem_id60.jpg;надпись 265;2
faces;Развёртки;faces;60;2023_07_20_Tatarskoe_Hodyashevo_3_left_ortho_id60.jpg;надпись 266;1
faces;Развёртки;faces;60;2023_07_20_Tatarskoe_Hodyashevo_3_right_dem_id60.jpg;надпись 267;4
faces;Развёртки;faces;60;2023_07_20_Tatarskoe_Hodyashevo_3_right_ortho_id60.jpg;надпись 268;3
faces;Развёртки;faces;59;2023_07_20_Uryvkino_front_dem_id59.jpg;надпись 269;2
faces;Развёртки;faces;59;2023_07_20_Uryvkino_front_ortho_id59.jpg;надпись 270;1
faces;Развёртки;faces;66;2023_08_01_Bolshie_Shinary_back_dem_id66.jpg;надпись 271;4
faces;Развёртки;faces;66;2023_08_01_Bolshie_Shinary_back_ortho_id66.jpg;надпись 272;3
faces;Развёртки;faces;66;2023_08_01_Bolshie_Shinary_front_back_id66.jpg;надпись 273;2
faces;Развёртки;faces;66;2023_08_01_Bolshie_Shinary_front_ortho_id66.jpg;надпись 274;1
faces;Развёртки;faces;63;2023_08_01_Starye_Zuri_front_dem_id63.jpg;надпись 275;2
faces;Развёртки;faces;63;2023_08_01_Starye_Zuri_front_ortho_id63.jpg;надпись 276;1
faces;Развёртки;faces;68;2023_08_01_Tyamti-Meteski_1_front_dem_id68.jpg;надпись 277;2
faces;Развёртки;faces;68;2023_08_01_Tyamti-Meteski_1_front_ortho_id68.jpg;надпись 278;1
faces;Развёртки;faces;69;2023_08_01_Tyamti-Meteski_2_back_dem_id69.jpg;надпись 279;4
faces;Развёртки;faces;69;2023_08_01_Tyamti-Meteski_2_back_ortho_id69.jpg;надпись 280;3
faces;Развёртки;faces;69;2023_08_01_Tyamti-Meteski_2_front_dem_id69.jpg;надпись 281;2
faces;Развёртки;faces;69;2023_08_01_Tyamti-Meteski_2_front_ortho_id69.jpg;надпись 282;1
faces;Развёртки;faces;67;2023_08_01_Tyamti-Meteski_3_back_dem_id67.jpg;надпись 283;4
faces;Развёртки;faces;67;2023_08_01_Tyamti-Meteski_3_back_ortho_id67.jpg;надпись 284;3
faces;Развёртки;faces;67;2023_08_01_Tyamti-Meteski_3_front_dem_id67.jpg;надпись 285;2
faces;Развёртки;faces;67;2023_08_01_Tyamti-Meteski_3_front_ortho_id67.jpg;надпись 286;1
